7.263022446742600780e-02,6.815040747271600141e-02,6.786446170709620196e-02,7.096220750131057575e-02,8.063670590478005940e-02,9.012057379783633415e-02,1.099938045084115634e-01,1.235762283753514545e-01,1.253872182242767863e-01,1.288185674117142132e-01,1.388743268360100869e-01,1.376828861459276354e-01,1.401610827812991011e-01,1.410665777057618087e-01,1.573654863460896558e-01,1.675642186531954014e-01,1.838631272935233041e-01,2.644998331983033912e-01,1.641328694657579745e-01,1.200972215603107185e-01,1.074679502454367608e-01,1.000810179669255895e-01,8.830958394891100238e-02
8.654625172758897977e-02,8.483057713387026633e-02,8.392508220940761432e-02,8.630796358957251724e-02,9.283705857122431793e-02,1.184292045941952864e-01,3.121098031739979461e-01,4.012295667921650377e-01,3.124434065672210825e-01,2.153171615116999116e-01,2.175094123814516334e-01,2.604965924796263654e-01,2.969546775961492413e-01,2.687413620549968796e-01,2.943811657055711573e-01,6.101606062050229928e-01,7.172949530572366728e-01,5.544488395367678235e-01,2.748415383882190643e-01,1.661344898250964874e-01,1.295810894533669932e-01,1.099461468808082543e-01,9.860363151122336633e-02
9.350426535767047964e-02,8.988228565981984386e-02,8.792832292808464012e-02,8.826192632130772098e-02,8.935805175618358187e-02,1.045131773340322867e-01,5.504455988180907422e-01,6.195968164704760417e-01,6.938474002764141169e-01,2.553495686984701973e-01,2.441976838392984350e-01,2.537768669875613559e-01,2.488204737168183411e-01,2.055950054806271465e-01,2.096459038269074537e-01,4.629938521660391104e-01,6.935614545107943174e-01,4.082352380498498468e-01,1.954439308011246823e-01,1.394938759948529394e-01,1.187628079874183673e-01,1.084211027975027219e-01,9.788876709717389546e-02
1.014154315398179407e-01,9.731687556593432431e-02,9.493399418576942139e-02,9.345660773006719824e-02,9.669732640709144400e-02,9.417147214411664136e-02,9.536291283419909282e-02,1.056093027689081476e-01,1.296764047085735838e-01,1.380641471667540254e-01,1.373016251251012454e-01,1.179049706905589967e-01,1.043225468236191056e-01,1.003193061049420798e-01,1.009388552637849601e-01,1.226230758232854934e-01,1.731401610827812687e-01,1.730448458275746504e-01,1.232902826097316551e-01,1.037029976647762253e-01,9.841300100081015745e-02,9.674498403469472541e-02,9.112138397750557672e-02
7.544202449602058214e-02,7.787256350378876646e-02,7.887337368345800903e-02,7.849211266263164677e-02,7.873040080064813706e-02,7.482247533717770183e-02,8.545012629271314664e-02,9.102606872229898616e-02,9.607777724824856369e-02,1.049420959824619859e-01,1.088500214459324211e-01,1.026545298575036735e-01,1.027021874851069827e-01,1.007482247533717512e-01,1.048467807272553953e-01,1.311537911642758347e-01,1.671353000047657578e-01,1.829099747414573152e-01,1.599389982366677398e-01,1.325358623647714396e-01,1.037029976647762253e-01,1.009388552637849601e-01,9.517228232378591168e-02
9.078778058428249587e-02,9.121669923271216729e-02,9.074012295667921446e-02,9.097841109469570475e-02,9.450507553733974997e-02,1.073726349902301702e-01,2.014011342515369118e-01,3.703950817328313105e-01,2.352857074774817037e-01,2.231806700662440635e-01,2.097888767097173535e-01,2.025925749416193633e-01,1.996854596578181984e-01,1.970166325120335238e-01,2.149835581184768307e-01,3.664394986417576217e-01,4.319687365962922021e-01,2.810370299766477564e-01,2.068341037983128794e-01,1.421150455130343326e-01,1.056093027689081476e-01,9.722156031072773374e-02,9.202687890196825649e-02
9.140732974312537618e-02,9.007291617023302499e-02,9.226516703998474678e-02,9.526759757899250225e-02,1.042272315684124873e-01,1.309631606538626258e-01,2.649764094743363718e-01,3.318877186293666126e-01,2.980031454034218208e-01,2.711242434351617825e-01,2.716961349664013814e-01,2.600200162035933849e-01,2.578754229614450000e-01,2.449125482533479337e-01,2.434351617976456550e-01,2.382881380164894869e-01,3.021970166325120277e-01,3.468998713244054177e-01,2.532526330839250939e-01,2.088357241576514201e-01,1.586045846637754164e-01,1.355382929037792228e-01,1.175237096697326067e-01
1.007005671257684698e-01,1.017490349330410215e-01,9.707858742791783402e-02,1.017013773054377401e-01,1.054186722584949387e-01,1.347757708621264705e-01,2.479149787923556614e-01,3.129676404708573445e-01,2.888052232759852900e-01,2.668827145784682942e-01,2.530620025735119127e-01,2.582090263546680808e-01,2.533479483391316567e-01,2.408139922794642895e-01,2.287566124958299307e-01,3.883143497116713361e-01,5.051231949673543609e-01,3.651050850688652427e-01,3.126816947052375451e-01,2.177000428918648145e-01,1.698517847781537138e-01,1.386836963255969057e-01,1.201448791879139999e-01
1.115188485917170957e-01,1.059429061621312285e-01,1.074202926178334794e-01,1.098508316256016637e-01,1.210027164847733705e-01,1.780488967259209465e-01,9.318972501548872245e-01,9.999999999999997780e-01,9.320878806653003501e-01,5.987704332078348513e-01,3.362245627412667193e-01,2.715055044559881448e-01,2.538721822427679187e-01,2.553019110708669159e-01,2.698851451174760219e-01,9.319449077824903949e-01,9.325167993137299938e-01,9.314683315064574698e-01,2.725539722632607242e-01,2.176523852642615331e-01,1.521231473097269249e-01,1.236238860029547360e-01,1.106610112948577251e-01
1.088023638183291120e-01,9.350426535767047964e-02,9.583948911023207340e-02,1.073249773626268611e-01,1.130438926750226281e-01,1.258161368727064577e-01,3.619596816470476153e-01,5.509698327217270597e-01,5.504932564456940236e-01,2.460086736882237390e-01,2.177000428918648145e-01,1.842920459419530033e-01,1.120430824953533577e-01,1.026068722299003921e-01,9.560120097221558311e-02,9.564885859981889227e-02,1.026545298575036735e-01,9.555354334461227395e-02,9.269408568841441820e-02,8.845255683172090211e-02,8.807129581089451209e-02,8.687985512081206063e-02,8.583138731353950890e-02
8.259066863651526313e-02,8.206643473287900115e-02,8.273364151932516286e-02,8.354382118858122430e-02,8.330553305056473401e-02,8.120859743601963054e-02,8.664156698279559810e-02,9.054949244626603333e-02,9.536291283419909282e-02,1.010818281465948321e-01,1.025592146022970830e-01,1.022732688366772835e-01,9.736453319353763347e-02,9.574417385502548283e-02,9.617309250345518201e-02,1.029881332507267822e-01,1.091836248391554742e-01,1.052280417480817576e-01,9.974741457370250863e-02,9.583948911023207340e-02,8.992994328742312526e-02,8.635562121717579864e-02,8.716580088643186008e-02
7.873040080064813706e-02,7.763427536577227617e-02,7.701472620692939586e-02,7.749130248296237644e-02,7.939760758709429878e-02,7.853977029023492817e-02,8.092265167039983109e-02,8.387742458180430516e-02,8.349616356097794290e-02,8.583138731353950890e-02,8.678453986560547007e-02,8.602201782395271779e-02,8.497355001668016605e-02,8.473526187866367576e-02,8.659390935519228893e-02,9.298003145403421765e-02,1.002716484773387984e-01,9.974741457370250863e-02,9.379021112329027909e-02,8.850021445932418351e-02,8.549778392031642804e-02,8.363913644378781487e-02,8.244769575370536341e-02
7.258256683982269863e-02,7.272553972263259836e-02,7.415526855073154011e-02,7.582328551684694440e-02,8.054139064957346883e-02,9.221750941238143762e-02,1.222418148024591034e-01,1.403993709193156192e-01,1.098508316256016637e-01,1.387313539532001871e-01,1.159986655864271021e-01,9.774579421436399573e-02,1.124720011437830292e-01,9.846065862841346661e-02,9.750750607634750544e-02,9.979507220130579004e-02,1.027498451127102919e-01,9.531525520659581141e-02,8.697517037601867895e-02,8.354382118858122430e-02,8.035076013916025994e-02,7.091454987370729435e-02,6.524329218891483650e-02
5.718915312395749656e-02,5.471095648858598920e-02,5.475861411618928448e-02,5.718915312395749656e-02,5.976266501453556673e-02,6.490968879569172789e-02,6.862698374874898199e-02,7.124815326693037520e-02,7.120049563932706604e-02,7.124815326693037520e-02,7.096220750131057575e-02,7.019968545965779572e-02,7.000905494924461459e-02,7.005671257684792375e-02,7.029500071486441404e-02,7.162941428775673747e-02,7.267788209502931696e-02,7.115283801172378464e-02,6.834103798312921030e-02,6.686365152742695939e-02,6.557689558213791736e-02,6.209788876709716049e-02,5.547347853023875536e-02
4.760996997569460348e-02,4.727636658247152263e-02,4.622789877519895702e-02,4.532240385073630501e-02,5.156555306676833400e-02,5.895248534527950529e-02,6.338464471238619558e-02,6.452842777486536563e-02,6.400419387122907589e-02,6.419482438164228477e-02,6.333698708478291417e-02,6.276509555354334302e-02,6.309869894676642388e-02,6.309869894676642388e-02,6.290806843635324275e-02,6.390887861602248532e-02,6.519563456131152734e-02,6.419482438164228477e-02,6.276509555354334302e-02,6.133536672544439433e-02,6.052518705618833289e-02,5.680789210313109266e-02,5.075537339751227256e-02
4.851546490015725549e-02,4.684744793404183733e-02,4.670447505123195148e-02,4.727636658247152263e-02,5.637897345470142124e-02,6.071581756660152790e-02,6.266978029833675246e-02,6.419482438164228477e-02,6.376590573321258559e-02,6.367059047800599503e-02,6.309869894676642388e-02,6.257446504313016189e-02,6.266978029833675246e-02,6.243149216032025522e-02,6.276509555354334302e-02,6.352761759519609530e-02,6.557689558213791736e-02,6.405185149883238505e-02,6.252680741552685273e-02,6.095410570461801819e-02,6.028689891817184260e-02,5.757041414478385882e-02,5.528284801982556035e-02
5.332888528809034273e-02,5.208978697040460987e-02,5.280465138445408074e-02,5.337654291569365189e-02,5.666491922032119294e-02,5.985798026974217118e-02,6.243149216032025522e-02,6.371824810560927643e-02,6.305104131916311472e-02,6.233617690511365078e-02,6.138302435304770349e-02,6.014392603536194287e-02,5.861888195205641056e-02,5.761807177238716798e-02,5.614068531668493095e-02,5.690320735833769711e-02,5.871419720726300112e-02,5.814230567602344385e-02,5.585473955106514538e-02,5.232807510842110016e-02,5.137492255635513899e-02,4.851546490015725549e-02,4.313015298098459710e-02
4.665681742362865619e-02,4.632321403040556146e-02,4.575132249916597643e-02,3.865033598627459765e-02,4.117619024924938642e-02,4.851546490015725549e-02,5.023113949387599669e-02,5.046942763189247311e-02,5.223275985321450959e-02,5.351951579850355162e-02,5.371014630891673275e-02,5.280465138445408074e-02,5.194681408759471014e-02,5.104131916313205813e-02,5.218510222561120043e-02,5.761807177238716798e-02,6.338464471238619558e-02,6.266978029833675246e-02,6.085879044941142763e-02,5.895248534527950529e-02,5.618834294428822623e-02,5.275699375685077158e-02,4.937330219701662609e-02
5.194681408759471014e-02,5.118429204594194398e-02,5.147023781156172956e-02,5.194681408759471014e-02,5.242339036362769072e-02,5.390077681932992776e-02,5.404374970213981361e-02,5.452032597817279419e-02,5.695086498594099239e-02,5.747509888957726826e-02,5.733212600676736853e-02,5.718915312395749656e-02,5.647428870990801181e-02,5.599771243387504510e-02,5.714149549635418740e-02,6.104942095982460876e-02,6.571986846494781709e-02,6.695896678263354995e-02,6.638707525139397880e-02,6.486203116808844649e-02,6.286041080874993359e-02,6.224086164990706022e-02,5.733212600676736853e-02
5.247104799123098601e-02,5.313825477767716160e-02,5.394843444693322304e-02,5.652194633751132097e-02,6.224086164990706022e-02,6.857932612114567283e-02,1.011294857741981412e-01,1.462136014869179768e-01,8.016012962874705106e-02,7.286851260544249809e-02,6.900824476957534426e-02,6.753085831387312110e-02,6.657770576180715993e-02,6.552923795453463596e-02,6.457608540246864703e-02,6.514797693370821818e-02,6.681599389982365023e-02,6.529094981651811791e-02,6.362293285040268587e-02,6.162131249106419378e-02,5.766572939999046327e-02,5.523519039222227894e-02,5.213744459800790515e-02
5.061240051470237283e-02,4.579898012676928559e-02,4.432159367106704856e-02,4.808654625172758407e-02,5.261402087404088573e-02,5.776104465519705383e-02,6.529094981651811791e-02,6.629175999618736048e-02,6.557689558213791736e-02,6.514797693370821818e-02,6.467140065767523760e-02,6.386122098841917616e-02,6.400419387122907589e-02,6.371824810560927643e-02,6.424248200924556618e-02,6.595815660296430738e-02,6.762617356907971167e-02,6.695896678263354995e-02,6.438545489205546590e-02,6.247914978792355051e-02,5.971500738693227145e-02,5.561645141304865508e-02,5.361483105371014218e-02
5.385311919172663248e-02,5.356717342610684690e-02,5.375780393652002803e-02,5.318591240528045688e-02,5.723681075156077797e-02,6.195491588428727464e-02,6.838869561073249170e-02,7.091454987370729435e-02,7.039031597007100460e-02,6.981842443883143345e-02,6.905590239717865342e-02,6.776914645188961139e-02,6.757851594147643026e-02,6.719725492065004024e-02,6.643473287899726021e-02,6.753085831387312110e-02,6.958013630081494316e-02,6.876995663155888172e-02,6.691130915503026855e-02,6.471905828527854676e-02,6.238383453271695994e-02,6.033455654577513788e-02,5.809464804842013469e-02
5.699852261354428767e-02,5.513987513701567450e-02,5.180384120478481041e-02,5.289996663966067131e-02,5.900014297288280057e-02,6.438545489205546590e-02,7.000905494924461459e-02,7.286851260544249809e-02,7.210599056378971805e-02,7.186770242577322776e-02,6.967545155602153373e-02,6.819806510031931057e-02,6.753085831387312110e-02,6.729257017585663081e-02,6.767383119668302083e-02,6.919887527998855314e-02,7.420292617833482152e-02,7.410761092312823095e-02,7.139112614974024718e-02,6.886527188676547229e-02,6.691130915503026855e-02,6.481437354048513733e-02,6.252680741552685273e-02
6.281275318114665218e-02,6.271743792594003386e-02,6.395653624362579448e-02,6.529094981651811791e-02,6.676833627222036882e-02,7.158175666015345606e-02,9.955678406328929975e-02,1.528380117237763680e-01,1.228613639613019837e-01,1.005099366153552887e-01,7.853977029023492817e-02,7.601391602726015329e-02,7.367869227469855953e-02,7.301148548825237006e-02,7.282085497783918893e-02,7.367869227469855953e-02,7.925463470428442680e-02,7.620454653767333442e-02,7.286851260544249809e-02,7.005671257684792375e-02,6.667302101701377826e-02,6.419482438164228477e-02,6.162131249106419378e-02
5.609302768908163567e-02,5.523519039222227894e-02,4.994519372825619724e-02,4.784825811371109378e-02,4.818186150693417463e-02,5.085068865271886313e-02,5.556879378544534592e-02,5.671257684792450210e-02,5.795167516561023496e-02,5.871419720726300112e-02,5.757041414478385882e-02,5.561645141304865508e-02,5.270933612924747630e-02,5.218510222561120043e-02,5.299528189486726187e-02,5.804699042081685328e-02,6.438545489205546590e-02,6.381356336081589475e-02,6.085879044941142763e-02,5.552113615784205064e-02,5.299528189486726187e-02,5.189915645999141486e-02,4.951627507982652582e-02
4.498880045751321027e-02,4.374970213982747741e-02,4.227231568412524038e-02,4.050898346280321777e-02,4.212934280131534065e-02,4.374970213982747741e-02,4.794357336891768434e-02,4.856312252776056465e-02,5.147023781156172956e-02,5.266167850164418102e-02,5.266167850164418102e-02,5.118429204594194398e-02,5.004050898346280168e-02,4.856312252776056465e-02,4.875375303817375966e-02,4.899204117619023607e-02,5.723681075156077797e-02,6.081113282180811846e-02,5.900014297288280057e-02,5.633131582709811208e-02,5.247104799123098601e-02,5.061240051470237283e-02,4.622789877519895702e-02
2.301863413239288447e-02,3.073916980412714356e-02,2.802268503073916672e-02,3.502835628842395493e-02,4.203402754610875008e-02,4.932564456941333081e-02,5.599771243387504510e-02,5.780870228280036299e-02,5.714149549635418740e-02,5.785635991040364440e-02,5.809464804842013469e-02,5.685554973073440183e-02,5.566410904065195037e-02,5.590239717866842678e-02,5.685554973073440183e-02,5.661726159271791153e-02,6.214554639470046965e-02,6.138302435304770349e-02,6.014392603536194287e-02,5.590239717866842678e-02,5.228041748081780488e-02,5.013582423866939225e-02,4.565600724395938587e-02
4.689510556164513261e-02,4.351141400181098712e-02,4.203402754610875008e-02,4.694276318924842789e-02,5.247104799123098601e-02,5.833293618643663886e-02,6.381356336081589475e-02,6.457608540246864703e-02,6.405185149883238505e-02,6.343230233998950474e-02,6.286041080874993359e-02,6.257446504313016189e-02,6.319401420197301444e-02,6.347995996759278614e-02,6.481437354048513733e-02,6.610112948577417935e-02,6.881761425916216313e-02,6.853166849354239143e-02,6.781680407949292055e-02,6.700662441023685911e-02,6.557689558213791736e-02,6.386122098841917616e-02,5.757041414478385882e-02
5.533050564742886951e-02,5.533050564742886951e-02,5.528284801982556035e-02,5.590239717866842678e-02,5.904780060048609586e-02,6.591049897536099822e-02,7.253490921221941723e-02,7.420292617833482152e-02,7.472716008197111126e-02,7.529905161321068241e-02,7.410761092312823095e-02,7.353571939188865980e-02,7.282085497783918893e-02,7.324977362626886035e-02,7.267788209502931696e-02,7.353571939188865980e-02,7.415526855073154011e-02,7.429824143354143984e-02,7.401229566792164039e-02,7.148644140494686550e-02,6.872229900395557256e-02,6.443311251965877506e-02,6.095410570461801819e-02
6.214554639470046965e-02,5.952437687651907644e-02,5.981032264213886201e-02,6.309869894676642388e-02,6.519563456131152734e-02,7.201067530858312749e-02,7.744364485535909504e-02,8.106562455320973082e-02,7.887337368345800903e-02,7.715769908973929558e-02,7.568031263403707243e-02,7.463184482676449294e-02,7.444121431635131181e-02,7.391698041271504982e-02,7.363103464709525037e-02,7.472716008197111126e-02,7.725301434494588615e-02,7.815850926940856591e-02,7.634751942048323414e-02,7.391698041271504982e-02,7.120049563932706604e-02,6.710193966544344968e-02,6.419482438164228477e-02
6.343230233998950474e-02,6.295572606395652415e-02,6.357527522279940446e-02,6.471905828527854676e-02,6.676833627222036882e-02,7.277319735023590752e-02,1.175237096697326067e-01,1.509793642472477548e-01,1.402563980365057195e-01,1.390172997188199866e-01,9.536291283419909282e-02,7.873040080064813706e-02,7.715769908973929558e-02,7.463184482676449294e-02,7.363103464709525037e-02,7.568031263403707243e-02,7.992184149073058852e-02,7.987418386312727936e-02,7.649049230329313387e-02,7.234427870180620834e-02,6.972310918362484289e-02,6.710193966544344968e-02,6.471905828527854676e-02
6.505266167850162762e-02,6.371824810560927643e-02,6.395653624362579448e-02,6.433779726445218450e-02,6.533860744412142707e-02,6.429013963684887534e-02,6.576752609255109849e-02,6.633941762379066964e-02,6.934184816279845287e-02,7.019968545965779572e-02,7.000905494924461459e-02,6.886527188676547229e-02,6.757851594147643026e-02,6.734022780345993997e-02,6.719725492065004024e-02,7.048563122527759517e-02,7.658580755849972443e-02,7.672878044130962416e-02,7.248725158461610807e-02,7.000905494924461459e-02,6.734022780345993997e-02,6.500500405089831846e-02,6.133536672544439433e-02
5.885717009007290085e-02,5.780870228280036299e-02,5.752275651718056354e-02,5.814230567602344385e-02,5.914311585569268642e-02,5.966734975932897617e-02,5.952437687651907644e-02,6.057284468379162817e-02,6.257446504313016189e-02,6.324167182957632360e-02,6.395653624362579448e-02,6.324167182957632360e-02,6.157365486346088462e-02,5.914311585569268642e-02,6.057284468379162817e-02,6.290806843635324275e-02,6.462374303007195619e-02,6.977076681122812429e-02,6.810274984511269225e-02,6.605347185817089795e-02,6.448077014726205647e-02,6.371824810560927643e-02,6.243149216032025522e-02
5.771338702759375855e-02,5.504455988180908393e-02,5.628365819949481680e-02,5.900014297288280057e-02,6.157365486346088462e-02,6.738788543106322138e-02,8.907210599056378242e-02,1.178096554353524061e-01,1.298670352189867927e-01,9.526759757899250225e-02,8.244769575370536341e-02,7.715769908973929558e-02,7.487013296478101099e-02,7.234427870180620834e-02,7.134346852213696577e-02,7.544202449602058214e-02,1.101844350188247446e-01,1.192393842634513479e-01,8.468760425106036660e-02,7.301148548825237006e-02,6.905590239717865342e-02,6.695896678263354995e-02,6.395653624362579448e-02
6.538626507172473623e-02,6.514797693370821818e-02,6.595815660296430738e-02,6.781680407949292055e-02,6.915121765238524398e-02,9.264642806081110904e-02,1.654672830386502980e-01,1.748081780488967008e-01,1.746175475384835196e-01,1.538388219034456383e-01,1.437354048515464555e-01,1.268646046799790095e-01,1.151884859171710129e-01,8.564075680312632777e-02,8.073202115998664996e-02,8.135157031882950252e-02,9.002525854262974359e-02,1.072773197350235796e-01,8.463994662345708520e-02,7.267788209502931696e-02,6.843635323833580086e-02,6.591049897536099822e-02,6.252680741552685273e-02
6.085879044941142763e-02,5.995329552494876174e-02,6.066815993899821874e-02,6.243149216032025522e-02,6.400419387122907589e-02,6.657770576180715993e-02,7.215364819139302721e-02,7.739598722775578588e-02,7.444121431635131181e-02,7.334508888147545091e-02,7.043797359767428601e-02,6.900824476957534426e-02,6.862698374874898199e-02,6.800743458990610169e-02,6.795977696230279252e-02,6.829338035552590114e-02,7.186770242577322776e-02,7.310680074345898838e-02,6.919887527998855314e-02,6.705428203784014052e-02,6.576752609255109849e-02,6.395653624362579448e-02,6.209788876709716049e-02
6.514797693370821818e-02,6.519563456131152734e-02,6.648239050660056937e-02,6.958013630081494316e-02,7.239193632940951750e-02,7.715769908973929558e-02,1.441643234999761547e-01,1.628937711480722417e-01,1.373016251251012454e-01,1.009388552637849601e-01,9.493399418576942139e-02,9.221750941238143762e-02,9.245579755039792791e-02,8.621264833436589892e-02,8.316256016775483428e-02,8.721345851403514149e-02,1.015107467950245312e-01,1.013677739122146315e-01,8.730877376924175981e-02,7.548968212362389130e-02,7.339274650907876008e-02,7.000905494924461459e-02,6.548158032693132680e-02
6.548158032693132680e-02,6.533860744412142707e-02,6.738788543106322138e-02,6.981842443883143345e-02,6.943716341800504344e-02,7.582328551684694440e-02,9.512462469618260252e-02,1.489777438879092419e-01,1.014154315398179407e-01,9.455273316494303137e-02,8.106562455320973082e-02,7.844445503502833761e-02,7.625220416527664358e-02,7.525139398560740100e-02,7.377400752990515009e-02,7.339274650907876008e-02,7.520373635800409184e-02,7.568031263403707243e-02,7.382166515750845925e-02,6.967545155602153373e-02,6.591049897536099822e-02,6.319401420197301444e-02,6.019158366296525203e-02
